Frequency (Hz),Magnitude,Magnitude (dB)
3180.7292,0.000110,-79.190069
3181.4345,0.000167,-75.565561
3182.1398,0.000303,-70.372500
3182.8450,0.000160,-75.913689
3183.5503,0.000297,-70.540893
3184.2556,0.000188,-74.500349
3184.9608,0.000161,-75.847606
3185.6661,0.000278,-71.131115
3186.3713,0.000113,-78.938862
3187.0766,0.000144,-76.835660
3187.7819,0.000148,-76.593930
3188.4871,0.000402,-67.919079
3189.1924,0.000145,-76.765555
3189.8976,0.000498,-66.059683
3190.6029,0.000324,-69.788361
3191.3082,0.000333,-69.563223
3192.0134,0.000508,-65.880728
3192.7187,0.000227,-72.867762
3193.4240,0.000530,-65.511835
3194.1292,0.000506,-65.919495
3194.8345,0.000205,-73.744300
3195.5397,0.000411,-67.725645
3196.2450,0.000629,-64.024554
3196.9503,0.000193,-74.270302
3197.6555,0.000429,-67.345860
3198.3608,0.000903,-60.890102
3199.0660,0.000242,-72.313193
3199.7713,0.000527,-65.557561
3200.4766,0.000629,-64.020435
3201.1818,0.000477,-66.425808
3201.8871,0.000468,-66.600127
3202.5924,0.000329,-69.656128
3203.2976,0.000303,-70.361303
3204.0029,0.000830,-61.621128
3204.7081,0.000256,-71.829809
3205.4134,0.000560,-65.040892
3206.1187,0.000719,-62.868995
3206.8239,0.000524,-65.615869
3207.5292,0.000737,-62.649143
3208.2344,0.000295,-70.600599
3208.9397,0.000633,-63.974286
3209.6450,0.000888,-61.029637
3210.3502,0.000266,-71.491972
3211.0555,0.000792,-62.028749
3211.7608,0.000835,-61.564011
3212.4660,0.000838,-61.530608
3213.1713,0.000779,-62.164993
3213.8765,0.000291,-70.714949
3214.5818,0.001136,-58.894986
3215.2871,0.000692,-63.201655
3215.9923,0.000982,-60.155469
3216.6976,0.000577,-64.771298
3217.4028,0.000927,-60.656861
3218.1081,0.001646,-55.668950
3218.8134,0.000894,-60.975045
3219.5186,0.001454,-56.746280
3220.2239,0.001266,-57.949433
3220.9292,0.001099,-59.183077
3221.6344,0.002216,-53.089312
3222.3397,0.001850,-54.658201
3223.0449,0.002142,-53.384822
3223.7502,0.003222,-49.838680
3224.4555,0.002425,-52.304645
3225.1607,0.003444,-49.259959
3225.8660,0.002029,-53.855808
3226.5712,0.003232,-49.811903
3227.2765,0.001704,-55.372824
3227.9818,0.002842,-50.928695
3228.6870,0.001054,-59.544800
3229.3923,0.001204,-58.387479
3230.0976,0.001749,-55.146090
3230.8028,0.000797,-61.971806
3231.5081,0.000998,-60.020080
3232.2133,0.000445,-67.029185
3232.9186,0.000999,-60.011105
3233.6239,0.001558,-56.151035
3234.3291,0.001430,-56.891175
3235.0344,0.000958,-60.372647
3235.7396,0.001258,-58.008152
3236.4449,0.001554,-56.169360
3237.1502,0.001565,-56.111524
3237.8554,0.000816,-61.767534
3238.5607,0.000169,-75.460799
3239.2660,0.000651,-63.734738
3239.9712,0.000696,-63.147604
3240.6765,0.000882,-61.088693
3241.3817,0.000789,-62.055249
3242.0870,0.001816,-54.818714
3242.7923,0.001941,-54.239871
3243.4975,0.001483,-56.576903
3244.2028,0.000323,-69.827538
3244.9080,0.001404,-57.052936
3245.6133,0.001811,-54.841634
3246.3186,0.001702,-55.380119
3247.0238,0.001039,-59.669317
3247.7291,0.001180,-58.562036
3248.4344,0.000944,-60.496245
3249.1396,0.000091,-80.820495
3249.8449,0.000981,-60.165394
3250.5501,0.001341,-57.450338
3251.2554,0.001378,-57.215788
3251.9607,0.000636,-63.930646
3252.6659,0.000377,-68.473237
3253.3712,0.001363,-57.308297
3254.0764,0.000999,-60.005869
3254.7817,0.000359,-68.895977
3255.4870,0.000189,-74.477295
3256.1922,0.000439,-67.156744
3256.8975,0.000231,-72.718281
3257.6028,0.000636,-63.926367
3258.3080,0.001055,-59.535321
3259.0133,0.000731,-62.726661
3259.7185,0.000396,-68.051860
3260.4238,0.001122,-58.997510
3261.1291,0.001084,-59.301892
3261.8343,0.001160,-58.707436
3262.5396,0.000799,-61.952119
3263.2448,0.001032,-59.728849
3263.9501,0.001416,-56.979335
3264.6554,0.000894,-60.969897
3265.3606,0.000578,-64.765872
3266.0659,0.000775,-62.218521
3266.7711,0.000783,-62.124493
3267.4764,0.000694,-63.175770
3268.1817,0.000333,-69.559236
3268.8869,0.000421,-67.519457
3269.5922,0.000556,-65.105074
3270.2975,0.000336,-69.472881
3271.0027,0.000246,-72.172598
3271.7080,0.000118,-78.525692
3272.4132,0.000408,-67.778336
3273.1185,0.000279,-71.073478
3273.8238,0.000151,-76.406214
3274.5290,0.000229,-72.809966
3275.2343,0.000236,-72.538148
3275.9395,0.000285,-70.890876
3276.6448,0.000074,-82.661281
3277.3501,0.000253,-71.937637
3278.0553,0.000132,-77.558844
3278.7606,0.000254,-71.891052
3279.4659,0.000126,-77.959284
3280.1711,0.000116,-78.740106
3280.8764,0.000299,-70.472391
3281.5816,0.000143,-76.881575
3282.2869,0.000230,-72.776443
3282.9922,0.000059,-84.600461
3283.6974,0.000176,-75.111887
3284.4027,0.000133,-77.510930
3285.1079,0.000213,-73.417007
3285.8132,0.000145,-76.794765
3286.5185,0.000119,-78.495383
3287.2237,0.000262,-71.625441
3287.9290,0.000187,-74.581738
3288.6343,0.000319,-69.927642
3289.3395,0.000029,-90.810475
3290.0448,0.000268,-71.428706
3290.7500,0.000132,-77.595655
3291.4553,0.000321,-69.874391
3292.1606,0.000363,-68.812097
3292.8658,0.000330,-69.627121
3293.5711,0.000143,-76.903311
3294.2763,0.000344,-69.273092
3294.9816,0.000484,-66.309702
3295.6869,0.000280,-71.053604
3296.3921,0.000279,-71.092964
3297.0974,0.000358,-68.923809
3297.8027,0.000554,-65.129562
3298.5079,0.000301,-70.414476
3299.2132,0.000262,-71.634124
3299.9184,0.000435,-67.238781
3300.6237,0.000411,-67.722123
3301.3290,0.000372,-68.590057
3302.0342,0.000203,-73.833484
3302.7395,0.000497,-66.072528
3303.4447,0.000347,-69.201951
3304.1500,0.000421,-67.510102
3304.8553,0.000288,-70.805480
3305.5605,0.000363,-68.795894
3306.2658,0.000322,-69.840542
3306.9711,0.000341,-69.354970
3307.6763,0.000366,-68.732906
3308.3816,0.000417,-67.588276
3309.0868,0.000306,-70.278770
3309.7921,0.000495,-66.108602
3310.4974,0.000525,-65.596888
3311.2026,0.000381,-68.387033
3311.9079,0.000320,-69.903324
3312.6131,0.000491,-66.173537
3313.3184,0.000523,-65.627718
3314.0237,0.000551,-65.183863
3314.7289,0.000189,-74.454815
3315.4342,0.000346,-69.211926
3316.1395,0.000475,-66.458561
3316.8447,0.000533,-65.463066
3317.5500,0.000270,-71.364110
3318.2552,0.000280,-71.057311
3318.9605,0.000323,-69.803205
3319.6658,0.000544,-65.285908
3320.3710,0.000345,-69.233582
3321.0763,0.000371,-68.623246
3321.7815,0.000451,-66.916276
3322.4868,0.000454,-66.852231
3323.1921,0.000375,-68.517137
3323.8973,0.000360,-68.879273
3324.6026,0.000458,-66.780380
3325.3079,0.000243,-72.296381
3326.0131,0.000134,-77.456307
3326.7184,0.000343,-69.302553
3327.4236,0.000569,-64.901969
3328.1289,0.000434,-67.256927
3328.8342,0.000439,-67.154767
3329.5394,0.000195,-74.193126
3330.2447,0.000362,-68.818021
3330.9499,0.000429,-67.360856
3331.6552,0.000597,-64.479795
3332.3605,0.000459,-66.758381
3333.0657,0.000175,-75.161935
3333.7710,0.000254,-71.905617
3334.4763,0.000301,-70.441592
3335.1815,0.000306,-70.288578
3335.8868,0.000375,-68.524755
3336.5920,0.000611,-64.279918
3337.2973,0.000190,-74.420588
3338.0026,0.000263,-71.586029
3338.7078,0.000470,-66.561337
3339.4131,0.000675,-63.419161
3340.1183,0.000617,-64.194516
3340.8236,0.001024,-59.795593
3341.5289,0.000284,-70.922415
3342.2341,0.000393,-68.108523
3342.9394,0.000480,-66.374851
3343.6447,0.000723,-62.820211
3344.3499,0.000212,-73.484262
3345.0552,0.000970,-60.266411
3345.7604,0.000591,-64.574572
3346.4657,0.000254,-71.913130
3347.1710,0.000427,-67.381744
3347.8762,0.000567,-64.924275
3348.5815,0.000489,-66.205980
3349.2867,0.000454,-66.850326
3349.9920,0.000859,-61.320303
3350.6973,0.000222,-73.075606
3351.4025,0.000212,-73.466234
3352.1078,0.000201,-73.921522
3352.8130,0.000345,-69.237666
3353.5183,0.000333,-69.546894
3354.2236,0.000548,-65.226852
3354.9288,0.000487,-66.255404
3355.6341,0.000458,-66.775708
3356.3394,0.000391,-68.151189
3357.0446,0.000227,-72.893828
3357.7499,0.000372,-68.580714
3358.4551,0.000325,-69.765989
3359.1604,0.000368,-68.683353
3359.8657,0.000364,-68.771923
3360.5709,0.000257,-71.785369
3361.2762,0.000368,-68.678819
3361.9814,0.000240,-72.405434
3362.6867,0.000119,-78.515858
3363.3920,0.000245,-72.233780
3364.0972,0.000424,-67.447898
3364.8025,0.000348,-69.172081
3365.5078,0.000207,-73.688765
3366.2130,0.000449,-66.946118
3366.9183,0.000325,-69.767926
3367.6235,0.000425,-67.440364
3368.3288,0.000157,-76.058403
3369.0341,0.000315,-70.022673
3369.7393,0.000319,-69.915837
3370.4446,0.000261,-71.665026
3371.1498,0.000336,-69.475471
3371.8551,0.000304,-70.337599
3372.5604,0.000513,-65.796537
3373.2656,0.000546,-65.257043
3373.9709,0.000498,-66.047578
3374.6762,0.000394,-68.087418
3375.3814,0.000463,-66.695099
3376.0867,0.000281,-71.032148
3376.7919,0.000204,-73.804647
3377.4972,0.000025,-91.957811
3378.2025,0.000314,-70.075139
3378.9077,0.000456,-66.826721
3379.6130,0.000873,-61.181355
3380.3182,0.000914,-60.782875
3381.0235,0.000463,-66.688791
3381.7288,0.000382,-68.358485
3382.4340,0.000095,-80.415745
3383.1393,0.000311,-70.134372
3383.8446,0.000740,-62.616061
3384.5498,0.000525,-65.599201
3385.2551,0.000538,-65.377910
3385.9603,0.000428,-67.361445
3386.6656,0.000427,-67.387050
3387.3709,0.000345,-69.247437
3388.0761,0.000118,-78.570704
3388.7814,0.000238,-72.458243
3389.4866,0.000139,-77.160462
3390.1919,0.000668,-63.505251
3390.8972,0.000551,-65.177387
3391.6024,0.000613,-64.247412
3392.3077,0.000333,-69.544997
3393.0130,0.000393,-68.119590
3393.7182,0.000116,-78.709998
3394.4235,0.000338,-69.410190
3395.1287,0.000557,-65.087285
3395.8340,0.000666,-63.530723
3396.5393,0.000690,-63.228462
3397.2445,0.000604,-64.378710
3397.9498,0.000321,-69.860075
3398.6550,0.000230,-72.747640
3399.3603,0.000149,-76.542967
3400.0656,0.000315,-70.044814
3400.7708,0.000526,-65.576707
3401.4761,0.000361,-68.841098
3402.1814,0.000441,-67.105323
3402.8866,0.000147,-76.666370
3403.5919,0.000248,-72.119713
3404.2971,0.000239,-72.430265
3405.0024,0.000172,-75.302989
3405.7077,0.000294,-70.639592
3406.4129,0.000316,-70.014512
3407.1182,0.000369,-68.657940
3407.8234,0.000219,-73.203234
3408.5287,0.000143,-76.914953
3409.2340,0.000203,-73.861693
3409.9392,0.000291,-70.722898
3410.6445,0.000141,-77.030234
3411.3498,0.000258,-71.782000
3412.0550,0.000232,-72.675468
3412.7603,0.000315,-70.039765
3413.4655,0.000242,-72.336474
3414.1708,0.000252,-71.961729
3414.8761,0.000269,-71.406319
3415.5813,0.000297,-70.550492
3416.2866,0.000210,-73.541050
3416.9918,0.000248,-72.127253
3417.6971,0.000305,-70.312385
3418.4024,0.000363,-68.803761
3419.1076,0.000344,-69.265589
3419.8129,0.000183,-74.772066
3420.5182,0.000326,-69.731692
3421.2234,0.000285,-70.897017
3421.9287,0.000261,-71.679784
3422.6339,0.000189,-74.470348
3423.3392,0.000242,-72.309909
3424.0445,0.000206,-73.723521
3424.7497,0.000268,-71.436797
3425.4550,0.000083,-81.568481
3426.1602,0.000291,-70.717129
3426.8655,0.000206,-73.705698
3427.5708,0.000214,-73.380432
3428.2760,0.000142,-76.926411
3428.9813,0.000174,-75.169818
3429.6866,0.000201,-73.933070
3430.3918,0.000164,-75.708736
3431.0971,0.000173,-75.216638
3431.8023,0.000115,-78.777579
3432.5076,0.000181,-74.869177
3433.2129,0.000064,-83.896631
3433.9181,0.000178,-74.976802
3434.6234,0.000023,-92.874002
3435.3286,0.000191,-74.366263
3436.0339,0.000042,-87.543378
3436.7392,0.000126,-77.984678
3437.4444,0.000110,-79.206256
3438.1497,0.000102,-79.808430
3438.8549,0.000108,-79.321575
3439.5602,0.000088,-81.133852
3440.2655,0.000053,-85.447445
3440.9707,0.000151,-76.446195
3441.6760,0.000160,-75.925360
3442.3813,0.000206,-73.731832
3443.0865,0.000085,-81.434622
3443.7918,0.000204,-73.810776
3444.4970,0.000258,-71.758163
3445.2023,0.000119,-78.482911
3445.9076,0.000041,-87.724248
3446.6128,0.000212,-73.458507
3447.3181,0.000156,-76.146653
3448.0233,0.000115,-78.821241
3448.7286,0.000135,-77.377432
3449.4339,0.000144,-76.834334
3450.1391,0.000237,-72.515720
3450.8444,0.000049,-86.148754
3451.5497,0.000249,-72.062902
3452.2549,0.000263,-71.608367
3452.9602,0.000369,-68.655458
3453.6654,0.000284,-70.938259
3454.3707,0.000217,-73.278084
3455.0760,0.000270,-71.378629
3455.7812,0.000318,-69.943658
3456.4865,0.000396,-68.036956
3457.1917,0.000223,-73.045019
3457.8970,0.000320,-69.909361
3458.6023,0.000171,-75.345878
3459.3075,0.000346,-69.211637
3460.0128,0.000230,-72.749518
3460.7181,0.000259,-71.727505
3461.4233,0.000096,-80.335053
3462.1286,0.000248,-72.093879
3462.8338,0.000149,-76.548571
3463.5391,0.000168,-75.509945
3464.2444,0.000151,-76.412264
3464.9496,0.000174,-75.174763
3465.6549,0.000157,-76.070967
3466.3601,0.000235,-72.562646
3467.0654,0.000166,-75.617944
3467.7707,0.000134,-77.469901
3468.4759,0.000211,-73.496485
3469.1812,0.000208,-73.638218
3469.8865,0.000118,-78.565204
3470.5917,0.000155,-76.192997
3471.2970,0.000232,-72.691016
3472.0022,0.000103,-79.735876
3472.7075,0.000192,-74.338754
3473.4128,0.000182,-74.822255
3474.1180,0.000147,-76.652172
3474.8233,0.000021,-93.466299
3475.5285,0.000155,-76.219977
3476.2338,0.000138,-77.188266
3476.9391,0.000031,-90.312257
3477.6443,0.000096,-80.324210
3478.3496,0.000103,-79.705538
3479.0549,0.000034,-89.377638
3479.7601,0.000089,-81.041369
3480.4654,0.000098,-80.183543
3481.1706,0.000076,-82.332603
3481.8759,0.000064,-83.812319
3482.5812,0.000125,-78.055813
3483.2864,0.000067,-83.436794
3483.9917,0.000026,-91.799013
3484.6969,0.000074,-82.655950
3485.4022,0.000122,-78.267634
3486.1075,0.000114,-78.898491
3486.8127,0.000060,-84.473500
3487.5180,0.000120,-78.432309
3488.2233,0.000185,-74.659356
3488.9285,0.000070,-83.137164
3489.6338,0.000089,-80.980757
3490.3390,0.000216,-73.319943
3491.0443,0.000182,-74.776650
3491.7496,0.000081,-81.804399
3492.4548,0.000209,-73.576769
3493.1601,0.000224,-72.980164
3493.8653,0.000092,-80.708185
3494.5706,0.000224,-72.987528
3495.2759,0.000249,-72.064399
3495.9811,0.000166,-75.599118
3496.6864,0.000259,-71.740850
3497.3917,0.000220,-73.144958
3498.0969,0.000178,-74.991847
3498.8022,0.000271,-71.325812
3499.5074,0.000265,-71.540099
3500.2127,0.000201,-73.917619
3500.9180,0.000275,-71.215858
3501.6232,0.000283,-70.970853
3502.3285,0.000212,-73.457200
3503.0337,0.000278,-71.132472
3503.7390,0.000267,-71.481851
3504.4443,0.000202,-73.874043
3505.1495,0.000209,-73.580151
3505.8548,0.000185,-74.637856
3506.5601,0.000185,-74.662461
3507.2653,0.000267,-71.468440
3507.9706,0.000190,-74.431707
3508.6758,0.000205,-73.769275
3509.3811,0.000308,-70.229875
3510.0864,0.000213,-73.451281
3510.7916,0.000203,-73.834752
3511.4969,0.000273,-71.270896
3512.2021,0.000174,-75.192207
3512.9074,0.000107,-79.420746
3513.6127,0.000175,-75.122522
3514.3179,0.000078,-82.197115
3515.0232,0.000031,-90.147484
3515.7285,0.000123,-78.217363
3516.4337,0.000164,-75.700762
3517.1390,0.000018,-94.671433
3517.8442,0.000173,-75.219076
3518.5495,0.000249,-72.081347
3519.2548,0.000092,-80.693550
3519.9600,0.000328,-69.690424
3520.6653,0.000343,-69.298443
3521.3705,0.000260,-71.714213
3522.0758,0.000460,-66.751618
3522.7811,0.000360,-68.880922
3523.4863,0.000353,-69.054892
3524.1916,0.000419,-67.550205
3524.8968,0.000365,-68.761368
3525.6021,0.000420,-67.544617
3526.3074,0.000475,-66.470288
3527.0126,0.000477,-66.438065
3527.7179,0.000495,-66.100775
3528.4232,0.000427,-67.396184
3529.1284,0.000433,-67.274947
3529.8337,0.000396,-68.047819
3530.5389,0.000356,-68.969967
3531.2442,0.000321,-69.863746
3531.9495,0.000334,-69.519001
3532.6547,0.000299,-70.499238
3533.3600,0.000318,-69.963156
3534.0652,0.000299,-70.482543
3534.7705,0.000245,-72.224476
3535.4758,0.000256,-71.837595
3536.1810,0.000227,-72.877891
3536.8863,0.000171,-75.343240
3537.5916,0.000211,-73.518305
3538.2968,0.000180,-74.902170
3539.0021,0.000096,-80.378342
3539.7073,0.000144,-76.819900
3540.4126,0.000134,-77.450974
3541.1179,0.000069,-83.173725
3541.8231,0.000174,-75.193094
3542.5284,0.000117,-78.628764
3543.2336,0.000092,-80.689513
3543.9389,0.000168,-75.493689
3544.6442,0.000083,-81.566739
3545.3494,0.000073,-82.702060
3546.0547,0.000084,-81.535753
3546.7600,0.000031,-90.090894
3547.4652,0.000030,-90.513639
3548.1705,0.000093,-80.597010
3548.8757,0.000040,-87.895459
3549.5810,0.000084,-81.554894
3550.2863,0.000067,-83.505698
3550.9915,0.000054,-85.376557
3551.6968,0.000078,-82.172596
3552.4020,0.000029,-90.822392
3553.1073,0.000041,-87.822614
3553.8126,0.000061,-84.231662
3554.5178,0.000097,-80.247328
3555.2231,0.000021,-93.481087
3555.9284,0.000024,-92.312116
3556.6336,0.000047,-86.562301
3557.3389,0.000057,-84.881775
3558.0441,0.000011,-99.325286
3558.7494,0.000014,-97.361126
3559.4547,0.000029,-90.808338
3560.1599,0.000083,-81.586983
3560.8652,0.000031,-90.250228
3561.5704,0.000042,-87.576780
3562.2757,0.000024,-92.233577
3562.9810,0.000082,-81.685311
3563.6862,0.000017,-95.403006
3564.3915,0.000041,-87.841632
3565.0968,0.000011,-99.193169
3565.8020,0.000076,-82.383024
3566.5073,0.000032,-89.818329
3567.2125,0.000027,-91.392078
3567.9178,0.000040,-87.877700
3568.6231,0.000054,-85.284161
3569.3283,0.000062,-84.205636
3570.0336,0.000075,-82.448108
3570.7388,0.000008,-101.846615
3571.4441,0.000078,-82.183423
3572.1494,0.000047,-86.527223
3572.8546,0.000047,-86.526578
3573.5599,0.000012,-98.614423
3574.2652,0.000086,-81.310075
3574.9704,0.000047,-86.525280
3575.6757,0.000025,-92.022961
3576.3809,0.000028,-90.948648
3577.0862,0.000048,-86.428695
3577.7915,0.000057,-84.871744
3578.4967,0.000046,-86.687653
3579.2020,0.000031,-90.156105
3579.9072,0.000033,-89.759940
3580.6125,0.000047,-86.591958
3581.3178,0.000026,-91.820735
3582.0230,0.000042,-87.490313
3582.7283,0.000026,-91.570318
3583.4336,0.000048,-86.371803
3584.1388,0.000018,-94.661920
3584.8441,0.000050,-85.958179
3585.5493,0.000014,-97.140327
3586.2546,0.000006,-104.033908
3586.9599,0.000026,-91.603002
3587.6651,0.000046,-86.683098
3588.3704,0.000028,-91.070929
3589.0756,0.000017,-95.292076
3589.7809,0.000029,-90.714841
3590.4862,0.000029,-90.775440
3591.1914,0.000058,-84.717084
3591.8967,0.000027,-91.518878
3592.6020,0.000022,-93.050081
3593.3072,0.000017,-95.430592
3594.0125,0.000060,-84.422320
3594.7177,0.000047,-86.614343
3595.4230,0.000011,-99.430757
3596.1283,0.000005,-106.627825
3596.8335,0.000021,-93.559440
3597.5388,0.000040,-87.861549
3598.2440,0.000031,-90.286536
3598.9493,0.000007,-103.663812
3599.6546,0.000039,-88.075378
3600.3598,0.000063,-83.982480
3601.0651,0.000043,-87.265315
3601.7704,0.000031,-90.081688
3602.4756,0.000033,-89.539803
3603.1809,0.000016,-95.990160
3603.8861,0.000049,-86.247963
3604.5914,0.000053,-85.486545
3605.2967,0.000024,-92.454589
3606.0019,0.000040,-87.941809
3606.7072,0.000053,-85.482741
3607.4124,0.000026,-91.660495
3608.1177,0.000046,-86.824376
3608.8230,0.000054,-85.375862
3609.5282,0.000028,-90.959878
3610.2335,0.000027,-91.214050
3610.9387,0.000055,-85.271223
3611.6440,0.000054,-85.277085
3612.3493,0.000037,-88.540423
3613.0545,0.000061,-84.251664
3613.7598,0.000026,-91.566291
3614.4651,0.000059,-84.589378
3615.1703,0.000057,-84.939805
3615.8756,0.000065,-83.802476
3616.5808,0.000070,-83.148887
3617.2861,0.000027,-91.249423
3617.9914,0.000052,-85.641168
3618.6966,0.000066,-83.609477
3619.4019,0.000090,-80.919052
3620.1071,0.000081,-81.779692
3620.8124,0.000118,-78.527057
3621.5177,0.000088,-81.095282
3622.2229,0.000104,-79.693689
3622.9282,0.000114,-78.872202
3623.6335,0.000126,-77.970709
3624.3387,0.000126,-77.988833
3625.0440,0.000136,-77.313696
3625.7492,0.000107,-79.440399
3626.4545,0.000076,-82.410775
3627.1598,0.000097,-80.287185
3627.8650,0.000086,-81.260891
3628.5703,0.000090,-80.886087
3629.2755,0.000094,-80.525695
3629.9808,0.000092,-80.706611
3630.6861,0.000076,-82.392485
3631.3913,0.000065,-83.792631
3632.0966,0.000060,-84.463623
3632.8019,0.000047,-86.611285
3633.5071,0.000065,-83.802841
3634.2124,0.000080,-81.903601
3634.9176,0.000094,-80.555042
3635.6229,0.000086,-81.276459
3636.3282,0.000068,-83.303723
3637.0334,0.000076,-82.360707
3637.7387,0.000105,-79.564454
3638.4439,0.000069,-83.265241
3639.1492,0.000074,-82.559856
3639.8545,0.000081,-81.880459
3640.5597,0.000061,-84.347271
3641.2650,0.000090,-80.921608
3641.9703,0.000057,-84.824274
3642.6755,0.000043,-87.281473
3643.3808,0.000027,-91.250794
3644.0860,0.000020,-94.072918
3644.7913,0.000057,-84.853055
3645.4966,0.000039,-88.256030
3646.2018,0.000041,-87.661456
3646.9071,0.000057,-84.829311
3647.6123,0.000059,-84.539334
3648.3176,0.000077,-82.301627
3649.0229,0.000080,-81.987063
3649.7281,0.000072,-82.874646
3650.4334,0.000097,-80.235637
3651.1387,0.000104,-79.692821
3651.8439,0.000097,-80.245112
3652.5492,0.000110,-79.172032
